Date mutation,valeur_fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Surface Carrez du 1er lot,Nombre pieces principales,Surface terrain
25/07/2022,180000.0,15.0,RUE,0300,ROGER SALENGRO,59990.0,SAULTAIN,59,557,"80,23",2.0,
24/08/2022,93500.0,30.0,RUE,0170,DE FOURMIES,59440.0,AVESNES-SUR-HELPE,59,36,"90,48",4.0,
23/08/2022,50000.0,10.0,RUE,2680,DES MONNAYEURS,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,166000.0,3.0,RES,A003,DU PARC CHEMIN DES NOYERS,59990.0,SAULTAIN,59,557,"61,25",3.0,
10/08/2022,98500.0,125.0,AV,1470,FAIDHERBE,59300.0,VALENCIENNES,59,606,"49,04",2.0,
07/07/2022,124475.0,5.0,RUE,0234,DE L'OREE DU PARC,59880.0,SAINT SAULVE,59,544,"45,07",2.0,
10/08/2022,270000.0,40.0,RUE,0300,LEO LAGRANGE,59440.0,AVESNES-SUR-HELPE,59,36,,1.0,322.0
10/08/2022,270000.0,40.0,RUE,0300,LEO LAGRANGE,59440.0,AVESNES-SUR-HELPE,59,36,,1.0,322.0
10/08/2022,270000.0,40.0,RUE,0300,LEO LAGRANGE,59440.0,AVESNES-SUR-HELPE,59,36,,1.0,322.0
10/08/2022,270000.0,40.0,RUE,0300,LEO LAGRANGE,59440.0,AVESNES-SUR-HELPE,59,36,,1.0,322.0
10/08/2022,270000.0,40.0,RUE,0300,LEO LAGRANGE,59440.0,AVESNES-SUR-HELPE,59,36,,1.0,322.0
10/08/2022,270000.0,40.0,RUE,0300,LEO LAGRANGE,59440.0,AVESNES-SUR-HELPE,59,36,,3.0,322.0
10/08/2022,270000.0,40.0,RUE,0300,LEO LAGRANGE,59440.0,AVESNES-SUR-HELPE,59,36,,1.0,322.0
18/08/2022,235000.0,24.0,RUE,0412,DE BEAUMONT RES BEAUMONT,59300.0,VALENCIENNES,59,606,"122,01",5.0,
31/08/2022,245500.0,6.0,RUE,0370,BARBE PARENT,59300.0,VALENCIENNES,59,606,,2.0,58.0
31/08/2022,245500.0,6.0,RUE,0370,BARBE PARENT,59300.0,VALENCIENNES,59,606,,2.0,58.0
31/08/2022,245500.0,6.0,RUE,0370,BARBE PARENT,59300.0,VALENCIENNES,59,606,,2.0,58.0
31/08/2022,245500.0,6.0,RUE,0370,BARBE PARENT,59300.0,VALENCIENNES,59,606,,2.0,58.0
31/08/2022,245500.0,6.0,RUE,0370,BARBE PARENT,59300.0,VALENCIENNES,59,606,,1.0,58.0
04/08/2022,176000.0,1.0,RUE,0520,DU FAUBOURG DE FRANCE,59550.0,LANDRECIES,59,331,,3.0,246.0
04/08/2022,176000.0,1.0,RUE,0520,DU FAUBOURG DE FRANCE,59550.0,LANDRECIES,59,331,,2.0,246.0
04/08/2022,176000.0,1.0,RUE,0520,DU FAUBOURG DE FRANCE,59550.0,LANDRECIES,59,331,,3.0,246.0
04/08/2022,176000.0,1.0,RUE,0520,DU FAUBOURG DE FRANCE,59550.0,LANDRECIES,59,331,,2.0,246.0
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
29/08/2022,450000.0,5.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,1.0,
23/08/2022,90000.0,70.0,RUE,2780,SAINT-DRUON,59400.0,CAMBRAI,59,122,"53,05",2.0,
26/08/2022,98000.0,15.0,RUE,0550,CANTIMPRE,59400.0,CAMBRAI,59,122,"19,41",1.0,
26/08/2022,98000.0,15.0,RUE,0550,CANTIMPRE,59400.0,CAMBRAI,59,122,"19,24",1.0,
26/08/2022,116110.0,11.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,3.0,
12/08/2022,53000.0,125.0,RUE,1220,DE LA REPUBLIQUE,59540.0,CAUDRY,59,139,,2.0,
23/08/2022,214000.0,31.0,RUE,0040,DE L ABREUVOIR,59300.0,VALENCIENNES,59,606,,1.0,170.0
23/08/2022,214000.0,31.0,RUE,0040,DE L ABREUVOIR,59300.0,VALENCIENNES,59,606,,1.0,170.0
23/08/2022,214000.0,31.0,RUE,0040,DE L ABREUVOIR,59300.0,VALENCIENNES,59,606,,1.0,170.0
30/08/2022,87000.0,1.0,,A528,IMM LES NERVIENS LA CORNIC,59600.0,MAUBEUGE,59,392,"82,02",2.0,
26/08/2022,59800.0,27.0,,A324,IMM GOUNOD RUE DES ARTS,59600.0,MAUBEUGE,59,392,,2.0,
26/08/2022,230900.0,412.0,RUE,0180,D ERQUELINNES,59460.0,JEUMONT,59,324,,1.0,446.0
26/08/2022,230900.0,412.0,RUE,0180,D ERQUELINNES,59460.0,JEUMONT,59,324,,1.0,446.0
26/08/2022,230900.0,412.0,RUE,0180,D ERQUELINNES,59460.0,JEUMONT,59,324,,1.0,446.0
26/08/2022,230900.0,412.0,RUE,0180,D ERQUELINNES,59460.0,JEUMONT,59,324,,1.0,446.0
26/08/2022,230900.0,412.0,RUE,0180,D ERQUELINNES,59460.0,JEUMONT,59,324,,1.0,446.0
26/08/2022,230900.0,412.0,RUE,0180,D ERQUELINNES,59460.0,JEUMONT,59,324,,1.0,446.0
26/08/2022,230900.0,412.0,RUE,0180,D ERQUELINNES,59460.0,JEUMONT,59,324,,1.0,446.0
26/08/2022,230900.0,412.0,RUE,0180,D ERQUELINNES,59460.0,JEUMONT,59,324,,1.0,446.0
26/08/2022,60000.0,36.0,RES,A040,DU CHEMIN VERT,59131.0,ROUSIES,59,514,"66,39",4.0,
17/08/2022,250000.0,57.0,RUE,0640,DU QUAI DU PETIT REMPART,59163.0,CONDE SUR L ESCAUT,59,153,,1.0,127.0
17/08/2022,250000.0,57.0,RUE,0640,DU QUAI DU PETIT REMPART,59163.0,CONDE SUR L ESCAUT,59,153,,1.0,127.0
17/08/2022,250000.0,57.0,RUE,0640,DU QUAI DU PETIT REMPART,59163.0,CONDE SUR L ESCAUT,59,153,,1.0,127.0
17/08/2022,250000.0,57.0,RUE,0640,DU QUAI DU PETIT REMPART,59163.0,CONDE SUR L ESCAUT,59,153,,1.0,127.0
17/08/2022,250000.0,57.0,RUE,0640,DU QUAI DU PETIT REMPART,59163.0,CONDE SUR L ESCAUT,59,153,,0.0,127.0
17/08/2022,250000.0,57.0,RUE,0640,DU QUAI DU PETIT REMPART,59163.0,CONDE SUR L ESCAUT,59,153,,0.0,127.0
26/08/2022,51000.0,12.0,RUE,0780,DES CHAUDRONNIERS,59400.0,CAMBRAI,59,122,"35,59",2.0,
26/08/2022,43000.0,26.0,RUE,2320,DU PETIT SEMINAIRE,59400.0,CAMBRAI,59,122,"53,86",2.0,
05/08/2022,51500.0,60.0,AV,3330,VICTOR HUGO,59400.0,CAMBRAI,59,122,,2.0,
30/08/2022,185000.0,124.0,RUE,0320,DE L HOTEL DE VILLE,59620.0,AULNOYE-AYMERIES,59,33,,1.0,400.0
30/08/2022,185000.0,124.0,RUE,0320,DE L HOTEL DE VILLE,59620.0,AULNOYE-AYMERIES,59,33,,1.0,400.0
30/08/2022,185000.0,124.0,RUE,0320,DE L HOTEL DE VILLE,59620.0,AULNOYE-AYMERIES,59,33,,1.0,400.0
30/08/2022,185000.0,124.0,RUE,0320,DE L HOTEL DE VILLE,59620.0,AULNOYE-AYMERIES,59,33,,1.0,400.0
30/08/2022,185000.0,124.0,RUE,0320,DE L HOTEL DE VILLE,59620.0,AULNOYE-AYMERIES,59,33,,2.0,400.0
30/08/2022,185000.0,124.0,RUE,0320,DE L HOTEL DE VILLE,59620.0,AULNOYE-AYMERIES,59,33,,1.0,400.0
25/08/2022,66000.0,60.0,AV,3330,VICTOR HUGO,59400.0,CAMBRAI,59,122,,2.0,
31/08/2022,89180.0,102.0,RUE,0359,GRAS BOEUF,59163.0,CONDE SUR L ESCAUT,59,153,,3.0,
09/08/2022,232000.0,6.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,3.0,101.0
09/08/2022,232000.0,6.0,PL,3790,DE TOURNAI,59300.0,VALENCIENNES,59,606,,2.0,101.0
12/08/2022,64000.0,3.0,RES,A003,DU PARC CHEMIN DES NOYERS,59990.0,SAULTAIN,59,557,"34,00",1.0,
11/08/2022,76000.0,16.0,RUE,0600,CAPRON,59300.0,VALENCIENNES,59,606,"48,65",1.0,
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,1.0,62.0
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,2.0,62.0
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,1.0,62.0
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,1.0,62.0
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,1.0,62.0
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,1.0,62.0
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,1.0,62.0
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,1.0,62.0
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,1.0,62.0
12/08/2022,175000.0,8.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,,1.0,62.0
24/08/2022,82000.0,59.0,RUE,3040,DE SOLESMES,59400.0,CAMBRAI,59,122,"44,51",2.0,
16/08/2022,259300.0,52.0,RUE,2330,DE LILLE,59300.0,VALENCIENNES,59,606,"86,38",3.0,
11/08/2022,63000.0,11.0,RUE,2890,ST LAZARE,59400.0,CAMBRAI,59,122,"62,90",3.0,
12/08/2022,313000.0,767.0,RUE,0410,HENRI DURRE,59230.0,SAINT-AMAND-LES-EAUX,59,526,,2.0,130.0
12/08/2022,313000.0,767.0,RUE,0410,HENRI DURRE,59230.0,SAINT-AMAND-LES-EAUX,59,526,,3.0,130.0
12/08/2022,313000.0,767.0,RUE,0410,HENRI DURRE,59230.0,SAINT-AMAND-LES-EAUX,59,526,,2.0,130.0
12/08/2022,313000.0,767.0,RUE,0410,HENRI DURRE,59230.0,SAINT-AMAND-LES-EAUX,59,526,,2.0,130.0
25/08/2022,61000.0,113.0,,0648,113B RUE JAURES CL JOSEPH,59590.0,RAISMES,59,491,,3.0,
02/09/2022,72000.0,59.0,RUE,3040,DE SOLESMES,59400.0,CAMBRAI,59,122,"33,36",1.0,
02/09/2022,38500.0,25.0,BD,2870,PATER,59300.0,VALENCIENNES,59,606,"12,80",1.0,
26/08/2022,17000.0,72.0,RUE,0300,LEO LAGRANGE,59440.0,AVESNES-SUR-HELPE,59,36,,1.0,60.0
26/08/2022,17000.0,72.0,RUE,0300,LEO LAGRANGE,59440.0,AVESNES-SUR-HELPE,59,36,,5.0,60.0
11/08/2022,184389.0,64.0,RUE,0940,LEON BLUM,59540.0,CAUDRY,59,139,,1.0,108.0
11/08/2022,184389.0,64.0,RUE,0940,LEON BLUM,59540.0,CAUDRY,59,139,,2.0,108.0
11/08/2022,184389.0,64.0,RUE,0940,LEON BLUM,59540.0,CAUDRY,59,139,,3.0,108.0
11/08/2022,184389.0,64.0,RUE,0940,LEON BLUM,59540.0,CAUDRY,59,139,,2.0,108.0
31/08/2022,167000.0,1.0,RUE,0155,CONSTANT MOYAUX,59410.0,ANZIN,59,14,,2.0,166.0
31/08/2022,167000.0,1.0,RUE,0155,CONSTANT MOYAUX,59410.0,ANZIN,59,14,,2.0,166.0
31/08/2022,167000.0,1.0,RUE,0155,CONSTANT MOYAUX,59410.0,ANZIN,59,14,,4.0,166.0
04/08/2022,156000.0,153.0,RUE,0740,HENRI BARBUSSE,59540.0,CAUDRY,59,139,,2.0,183.0
04/08/2022,156000.0,153.0,RUE,0740,HENRI BARBUSSE,59540.0,CAUDRY,59,139,,3.0,183.0
04/08/2022,156000.0,153.0,RUE,0740,HENRI BARBUSSE,59540.0,CAUDRY,59,139,,2.0,183.0
04/08/2022,156000.0,153.0,RUE,0740,HENRI BARBUSSE,59540.0,CAUDRY,59,139,,3.0,183.0
02/09/2022,67350.0,9.0,RTE,1430,DE MONS,59600.0,MAUBEUGE,59,392,,3.0,
24/08/2022,108500.0,30.0,RUE,0170,DE FOURMIES,59440.0,AVESNES-SUR-HELPE,59,36,"116,40",4.0,
30/08/2022,70000.0,9004.0,RES,A720,VAUBAN BAT B,59600.0,MAUBEUGE,59,392,,3.0,
24/08/2022,127400.0,25.0,AV,3522,DENTELLIERE RES CATHERINE,59300.0,VALENCIENNES,59,606,"81,54",3.0,
26/08/2022,92500.0,6.0,RUE,1677,DE LA FRATERNITE RES PASSY,59300.0,VALENCIENNES,59,606,"53,51",2.0,
24/08/2022,91000.0,12.0,RUE,0510,SAINT-LOUIS,59440.0,AVESNES-SUR-HELPE,59,36,,2.0,72.0
24/08/2022,91000.0,12.0,RUE,0510,SAINT-LOUIS,59440.0,AVESNES-SUR-HELPE,59,36,,2.0,72.0
24/08/2022,91000.0,12.0,RUE,0510,SAINT-LOUIS,59440.0,AVESNES-SUR-HELPE,59,36,,2.0,72.0
31/08/2022,76780.0,1.0,,A528,IMM LES NERVIENS LA CORNIC,59600.0,MAUBEUGE,59,392,,5.0,
02/09/2022,95000.0,2.0,PL,2100,VAUBAN,59600.0,MAUBEUGE,59,392,,5.0,
24/08/2022,57000.0,92.0,RUE,0260,ROGER SALENGRO,59300.0,FAMARS,59,221,"24,39",1.0,
25/08/2022,138000.0,81.0,RUE,1194,DE LA DIGUE RESID RUBENS,59300.0,VALENCIENNES,59,606,"59,60",3.0,
24/08/2022,170500.0,38.0,PL,0200,DU GENERAL LECLERC,59440.0,AVESNES-SUR-HELPE,59,36,,3.0,118.0
24/08/2022,170500.0,38.0,PL,0200,DU GENERAL LECLERC,59440.0,AVESNES-SUR-HELPE,59,36,,3.0,118.0
24/08/2022,170500.0,38.0,PL,0200,DU GENERAL LECLERC,59440.0,AVESNES-SUR-HELPE,59,36,,3.0,118.0
24/08/2022,170500.0,38.0,PL,0200,DU GENERAL LECLERC,59440.0,AVESNES-SUR-HELPE,59,36,,2.0,118.0
24/08/2022,170500.0,38.0,PL,0200,DU GENERAL LECLERC,59440.0,AVESNES-SUR-HELPE,59,36,,4.0,118.0
30/08/2022,47000.0,12.0,,B049,LE VILLAGE,59440.0,DOMPIERRE-SUR-HELPE,59,177,,3.0,
30/08/2022,47000.0,12.0,,B049,LE VILLAGE,59440.0,DOMPIERRE-SUR-HELPE,59,177,,3.0,
31/08/2022,50000.0,43.0,,A672,IMM LE SUISSE BD DE L EURO,59600.0,MAUBEUGE,59,392,,4.0,
24/08/2022,231500.0,38.0,RUE,0170,DE FOURMIES,59440.0,AVESNES-SUR-HELPE,59,36,,4.0,600.0
24/08/2022,231500.0,38.0,RUE,0170,DE FOURMIES,59440.0,AVESNES-SUR-HELPE,59,36,,4.0,600.0
24/08/2022,231500.0,38.0,RUE,0170,DE FOURMIES,59440.0,AVESNES-SUR-HELPE,59,36,,2.0,600.0
24/08/2022,231500.0,38.0,RUE,0170,DE FOURMIES,59440.0,AVESNES-SUR-HELPE,59,36,,2.0,600.0
24/08/2022,231500.0,38.0,RUE,0170,DE FOURMIES,59440.0,AVESNES-SUR-HELPE,59,36,,3.0,600.0
31/08/2022,137000.0,33.0,RUE,3310,DE ROMAINVILLE,59300.0,VALENCIENNES,59,606,,3.0,
12/08/2022,280900.0,32.0,AV,2515,MARECHAL JUIN,59300.0,VALENCIENNES,59,606,,1.0,138.0
12/08/2022,280900.0,32.0,AV,2515,MARECHAL JUIN,59300.0,VALENCIENNES,59,606,,1.0,138.0
12/08/2022,280900.0,32.0,AV,2515,MARECHAL JUIN,59300.0,VALENCIENNES,59,606,,1.0,138.0
12/08/2022,280900.0,32.0,AV,2515,MARECHAL JUIN,59300.0,VALENCIENNES,59,606,,1.0,138.0
12/08/2022,280900.0,32.0,AV,2515,MARECHAL JUIN,59300.0,VALENCIENNES,59,606,,1.0,138.0
12/08/2022,280900.0,32.0,AV,2515,MARECHAL JUIN,59300.0,VALENCIENNES,59,606,,1.0,138.0
12/08/2022,280900.0,32.0,AV,2515,MARECHAL JUIN,59300.0,VALENCIENNES,59,606,,1.0,138.0
12/08/2022,280900.0,32.0,AV,2515,MARECHAL JUIN,59300.0,VALENCIENNES,59,606,,1.0,138.0
26/08/2022,72000.0,23.0,RUE,3120,DE LA POTERNE,59300.0,VALENCIENNES,59,606,"28,89",1.0,
02/09/2022,195000.0,27.0,RUE,3210,DES RECOLLETS,59300.0,VALENCIENNES,59,606,"57,72",1.0,
02/09/2022,195000.0,27.0,RUE,3210,DES RECOLLETS,59300.0,VALENCIENNES,59,606,"57,72",2.0,
05/09/2022,365000.0,7.0,RUE,2070,NEUVE,59400.0,CAMBRAI,59,122,,2.0,83.0
05/09/2022,365000.0,7.0,RUE,2070,NEUVE,59400.0,CAMBRAI,59,122,,2.0,83.0
05/09/2022,365000.0,7.0,RUE,2070,NEUVE,59400.0,CAMBRAI,59,122,,1.0,83.0
05/09/2022,365000.0,7.0,RUE,2070,NEUVE,59400.0,CAMBRAI,59,122,,1.0,83.0
12/08/2022,62000.0,22.0,RUE,1360,DU PUITS DE LA CROIX,59550.0,LANDRECIES,59,331,,4.0,59.0
12/08/2022,62000.0,22.0,RUE,1360,DU PUITS DE LA CROIX,59550.0,LANDRECIES,59,331,,2.0,59.0
30/08/2022,171000.0,75.0,RUE,0480,JULES MOUSSERON,59220.0,DENAIN,59,172,,2.0,417.0
30/08/2022,171000.0,75.0,RUE,0480,JULES MOUSSERON,59220.0,DENAIN,59,172,,3.0,417.0
30/08/2022,171000.0,75.0,RUE,0480,JULES MOUSSERON,59220.0,DENAIN,59,172,,3.0,417.0
30/08/2022,171000.0,75.0,RUE,0480,JULES MOUSSERON,59220.0,DENAIN,59,172,,2.0,417.0
30/08/2022,147700.0,4.0,RUE,0234,DE L'OREE DU PARC,59880.0,SAINT SAULVE,59,544,,3.0,
23/08/2022,140000.0,492.0,RUE,0250,HECTOR DESPRET,59460.0,JEUMONT,59,324,"115,60",5.0,
01/09/2022,80000.0,101.0,RES,A183,LE CLOS ST LOUIS RUE DE LA,59600.0,MAUBEUGE,59,392,"81,11",4.0,
17/08/2022,90000.0,127.0,RUE,0510,JEAN JAURES,59410.0,ANZIN,59,14,,3.0,268.0
17/08/2022,90000.0,127.0,RUE,0510,JEAN JAURES,59410.0,ANZIN,59,14,,2.0,268.0
26/08/2022,220000.0,1430.0,AV,0615,DU CATEAU,59400.0,CAMBRAI,59,122,,5.0,
06/09/2022,96000.0,45.0,RUE,1140,DE LA PAIX,59540.0,CAUDRY,59,139,,2.0,135.0
06/09/2022,96000.0,45.0,RUE,1140,DE LA PAIX,59540.0,CAUDRY,59,139,,3.0,135.0
06/09/2022,96000.0,45.0,RUE,1140,DE LA PAIX,59540.0,CAUDRY,59,139,,2.0,135.0
30/08/2022,91500.0,11.0,RUE,1810,DES GLATIGNIES,59300.0,VALENCIENNES,59,606,"36,08",1.0,
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
07/09/2022,75000.0,91.0,RUE,0708,JULES CAMPAGNE,59330.0,HAUTMONT,59,291,,1.0,114.0
24/08/2022,163500.0,4.0,RUE,2840,DE PARIS,59300.0,VALENCIENNES,59,606,,2.0,
09/09/2022,90000.0,33.0,,0787,ALLEE DES ORMES,59178.0,HASNON,59,284,"67,35",3.0,
26/08/2022,90000.0,51.0,AV,0340,PAUL GARDINAL,59920.0,QUIEVRECHAIN,59,484,"79,86",4.0,
30/08/2022,205500.0,,RUE,1080,DE LA DELIVRANCE,59300.0,VALENCIENNES,59,606,,3.0,
29/08/2022,50500.0,320.0,BD,1900,HARPIGNIES,59300.0,VALENCIENNES,59,606,,1.0,
22/08/2022,106000.0,31.0,RUE,0840,DE TOURNAI,59230.0,SAINT-AMAND-LES-EAUX,59,526,"54,80",3.0,
23/08/2022,55268.0,3.0,RUE,0063,DES BESSEMERS,59300.0,AULNOY-LEZ-VALENCIENNES,59,32,"19,48",1.0,
26/08/2022,79000.0,10.0,RUE,3090,DU PONT NEUF,59300.0,VALENCIENNES,59,606,"18,43",1.0,
31/08/2022,146500.0,18.0,IMP,0370,DES GROSEILLERS,59163.0,CONDE SUR L ESCAUT,59,153,,1.0,39.0
31/08/2022,146500.0,18.0,IMP,0370,DES GROSEILLERS,59163.0,CONDE SUR L ESCAUT,59,153,,1.0,39.0
31/08/2022,146500.0,20.0,IMP,0370,DES GROSEILLERS,59163.0,CONDE SUR L ESCAUT,59,153,,1.0,48.0
31/08/2022,146500.0,20.0,IMP,0370,DES GROSEILLERS,59163.0,CONDE SUR L ESCAUT,59,153,,1.0,48.0
19/08/2022,103000.0,6.0,RUE,3643,SOLIDARITE RES DAUPHINE,59300.0,VALENCIENNES,59,606,"70,66",3.0,
01/09/2022,145000.0,72.0,RUE,1260,DE SAINT QUENTIN,59540.0,CAUDRY,59,139,,2.0,150.0
01/09/2022,145000.0,72.0,RUE,1260,DE SAINT QUENTIN,59540.0,CAUDRY,59,139,,1.0,150.0
01/09/2022,145000.0,72.0,RUE,1260,DE SAINT QUENTIN,59540.0,CAUDRY,59,139,,0.0,150.0
01/09/2022,145000.0,72.0,RUE,1260,DE SAINT QUENTIN,59540.0,CAUDRY,59,139,,1.0,150.0
01/09/2022,145000.0,72.0,RUE,1260,DE SAINT QUENTIN,59540.0,CAUDRY,59,139,,2.0,150.0
08/09/2022,140000.0,9002.0,RES,A541,ST MICHEL AVE ST ROCH,59300.0,VALENCIENNES,59,606,"87,56",5.0,
07/09/2022,117000.0,56.0,RUE,2650,MILHOMME,59300.0,VALENCIENNES,59,606,,2.0,
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,1.0,1185.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,2096.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,2096.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,3.0,2096.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,2096.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,1.0,2096.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,2096.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,3.0,2096.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,2096.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,2096.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,1185.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,3.0,1185.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,1185.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,1185.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,1185.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,1185.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,2.0,1185.0
26/08/2022,230000.0,68.0,RUE,0290,LEON BLUM,59750.0,FEIGNIES,59,225,,3.0,1185.0
05/09/2022,93000.0,4.0,RUE,3740,THOLOZE,59300.0,VALENCIENNES,59,606,"55,50",2.0,
29/08/2022,260100.0,5.0,RUE,0910,DES CORDIERS,59400.0,CAMBRAI,59,122,"202,60",10.0,
02/09/2022,115000.0,1.0,RUE,0117,BARBARA,59770.0,MARLY,59,383,,2.0,
08/09/2022,98100.0,13.0,RUE,1947,HENRY DERYCKE LES TERTIALE,59300.0,VALENCIENNES,59,606,,1.0,
